,Unnamed: 0,_id,formhub/uuid,start,end,today,deviceid,Main_group/enumerator_group/name_enum,Main_group/location_details/Select_District,Main_group/location_details/geo_location,Main_group/location_details/well_type,Main_group/location_details/sw_bk_well_no,Main_group/measurement/measurement_point_cm,Main_group/measurement/Well_photo_Use_the_ed_measurement_point,Main_group/measurement/Measurement_of_tape_ent_point_MP_in_m,Main_group/measurement/wet_point_measruement_on_tape,Main_group/measurement/gw_level_from_mp,Main_group/measurement/mp_in_m,Main_group/measurement/gw_level,__version__,_version_,meta/instanceID,_xform_id_string,_uuid,_attachments,_status,_geolocation,_submission_time,_tags,_notes,_validation_status,_submitted_by,Main_group/location_details/bk_dw_no,Main_group/measurement/Audio_Notes_Use_the_to_record_any_notes,Main_group/measurement/Notes,Main_group/location_details/well_no_sw_bardiya,Main_group/location_details/well_no_dw_bardiya
417,417,221851052,36e34b01767e41e291b861fbf251aaf1,2021-10-08T13:16:13.435+05:45,2021-10-08T13:26:54.977+05:45,2021-10-08,868190042176206,yogendra,Banke,28.1113526 81.5212968 85.48003940223255 4.551,sw,bk-sw-19_1,23,1633678777206.jpg,5.0,3.45,1.5499999999999998,0.23,1.32,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:b991081b-01f2-45f6-a6ad-f271ceb7870f,ajbNkrfgsftG7FsDVqc5h9,b991081b-01f2-45f6-a6ad-f271ceb7870f,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb991081b-01f2-45f6-a6ad-f271ceb7870f%2F1633678777206.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb991081b-01f2-45f6-a6ad-f271ceb7870f%2F1633678777206.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb991081b-01f2-45f6-a6ad-f271ceb7870f%2F1633678777206.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fb991081b-01f2-45f6-a6ad-f271ceb7870f%2F1633678777206.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/b991081b-01f2-45f6-a6ad-f271ceb7870f/1633678777206.jpg', 'instance': 221851052, 'xform': 669773, 'id': 82064474}]",submitted_via_web,"[28.1113526, 81.5212968]",2021-10-10T06:01:59,[],[],{},gw_monitoring,,,,,
418,418,221851055,36e34b01767e41e291b861fbf251aaf1,2021-10-08T13:57:44.259+05:45,2021-10-08T13:59:21.258+05:45,2021-10-08,868190042176206,yogendra,Banke,28.113233 81.5173833 95.30222257334277 4.854,dt,,49,1633680830600.jpg,7.0,3.23,3.77,0.49,3.28,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:8bc0dde1-7bb4-42c0-84b0-114fcb190091,ajbNkrfgsftG7FsDVqc5h9,8bc0dde1-7bb4-42c0-84b0-114fcb190091,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F8bc0dde1-7bb4-42c0-84b0-114fcb190091%2F1633680830600.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F8bc0dde1-7bb4-42c0-84b0-114fcb190091%2F1633680830600.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F8bc0dde1-7bb4-42c0-84b0-114fcb190091%2F1633680830600.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F8bc0dde1-7bb4-42c0-84b0-114fcb190091%2F1633680830600.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/8bc0dde1-7bb4-42c0-84b0-114fcb190091/1633680830600.jpg', 'instance': 221851055, 'xform': 669773, 'id': 82064478}]",submitted_via_web,"[28.113233, 81.5173833]",2021-10-10T06:02:00,[],[],{},gw_monitoring,bk-dw-04_1,,,,
419,419,221851057,36e34b01767e41e291b861fbf251aaf1,2021-10-08T14:17:28.860+05:45,2021-10-08T14:29:20.806+05:45,2021-10-08,868190042176206,yogendra,Banke,28.1223249 81.516594 106.19268908330088 4.854,dt,,42,1633682138973.jpg,13.0,3.3,9.7,0.42,9.28,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:cc96a7a9-72a2-4b38-85ee-1ec1b73c0f28,ajbNkrfgsftG7FsDVqc5h9,cc96a7a9-72a2-4b38-85ee-1ec1b73c0f28,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fcc96a7a9-72a2-4b38-85ee-1ec1b73c0f28%2F1633682138973.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fcc96a7a9-72a2-4b38-85ee-1ec1b73c0f28%2F1633682138973.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fcc96a7a9-72a2-4b38-85ee-1ec1b73c0f28%2F1633682138973.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fcc96a7a9-72a2-4b38-85ee-1ec1b73c0f28%2F1633682138973.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/cc96a7a9-72a2-4b38-85ee-1ec1b73c0f28/1633682138973.jpg', 'instance': 221851057, 'xform': 669773, 'id': 82064480}]",submitted_via_web,"[28.1223249, 81.516594]",2021-10-10T06:02:02,[],[],{},gw_monitoring,bk-dw-03,,,,
420,420,221851059,36e34b01767e41e291b861fbf251aaf1,2021-10-08T15:21:25.726+05:45,2021-10-08T15:26:30.001+05:45,2021-10-08,868190042176206,yogendra,Banke,28.0960559 81.5211354 90.3489870280755 4.803,dt,,25,1633685863312.jpg,13.0,3.45,9.55,0.25,9.3,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:d39642c6-cee3-44fa-8b55-c76e987b3070,ajbNkrfgsftG7FsDVqc5h9,d39642c6-cee3-44fa-8b55-c76e987b3070,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fd39642c6-cee3-44fa-8b55-c76e987b3070%2F1633685863312.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fd39642c6-cee3-44fa-8b55-c76e987b3070%2F1633685863312.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fd39642c6-cee3-44fa-8b55-c76e987b3070%2F1633685863312.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fd39642c6-cee3-44fa-8b55-c76e987b3070%2F1633685863312.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/d39642c6-cee3-44fa-8b55-c76e987b3070/1633685863312.jpg', 'instance': 221851059, 'xform': 669773, 'id': 82064481}]",submitted_via_web,"[28.0960559, 81.5211354]",2021-10-10T06:02:03,[],[],{},gw_monitoring,bk-dw-02,,,,
421,421,221851065,36e34b01767e41e291b861fbf251aaf1,2021-10-08T15:48:00.002+05:45,2021-10-08T15:55:45.373+05:45,2021-10-08,868190042176206,yogendra,Banke,28.0819174 81.5465187 77.89609622343617 4.803,dt,,37,1633687521060.jpg,13.0,3.52,9.48,0.37,9.11,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:20e3d930-8d56-46a8-bf47-67822f96d983,ajbNkrfgsftG7FsDVqc5h9,20e3d930-8d56-46a8-bf47-67822f96d983,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F20e3d930-8d56-46a8-bf47-67822f96d983%2F1633687521060.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F20e3d930-8d56-46a8-bf47-67822f96d983%2F1633687521060.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F20e3d930-8d56-46a8-bf47-67822f96d983%2F1633687521060.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F20e3d930-8d56-46a8-bf47-67822f96d983%2F1633687521060.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/20e3d930-8d56-46a8-bf47-67822f96d983/1633687521060.jpg', 'instance': 221851065, 'xform': 669773, 'id': 82064486}]",submitted_via_web,"[28.0819174, 81.5465187]",2021-10-10T06:02:04,[],[],{},gw_monitoring,bk-dw-01,,,,
422,422,223784980,36e34b01767e41e291b861fbf251aaf1,2021-10-06T14:04:33.811+05:45,2021-10-06T14:06:12.991+05:45,2021-10-06,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.085299 81.516459 98.60711908446943 4.854,dt,,25,1633508460600.jpg,10.0,2.0,8.0,0.25,7.75,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:3987a386-38f8-4b46-b866-5a50fdf536c8,ajbNkrfgsftG7FsDVqc5h9,3987a386-38f8-4b46-b866-5a50fdf536c8,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F3987a386-38f8-4b46-b866-5a50fdf536c8%2F1633508460600.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F3987a386-38f8-4b46-b866-5a50fdf536c8%2F1633508460600.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F3987a386-38f8-4b46-b866-5a50fdf536c8%2F1633508460600.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F3987a386-38f8-4b46-b866-5a50fdf536c8%2F1633508460600.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/3987a386-38f8-4b46-b866-5a50fdf536c8/1633508460600.jpg', 'instance': 223784980, 'xform': 669773, 'id': 82947406}]",submitted_via_web,"[28.085299, 81.516459]",2021-10-17T09:10:53,[],[],{},gw_monitoring,,,,,bd-dw-01
423,423,223784990,36e34b01767e41e291b861fbf251aaf1,2021-10-06T14:12:27.493+05:45,2021-10-06T14:13:22.409+05:45,2021-10-06,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.0830126 81.5107427 80.62545583742525 4.854,dt,,24,1633508888182.jpg,10.0,3.0,7.0,0.24,6.76,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:15487232-a60a-4282-b161-3acb9a6b7a67,ajbNkrfgsftG7FsDVqc5h9,15487232-a60a-4282-b161-3acb9a6b7a67,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F15487232-a60a-4282-b161-3acb9a6b7a67%2F1633508888182.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F15487232-a60a-4282-b161-3acb9a6b7a67%2F1633508888182.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F15487232-a60a-4282-b161-3acb9a6b7a67%2F1633508888182.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F15487232-a60a-4282-b161-3acb9a6b7a67%2F1633508888182.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/15487232-a60a-4282-b161-3acb9a6b7a67/1633508888182.jpg', 'instance': 223784990, 'xform': 669773, 'id': 82947408}]",submitted_via_web,"[28.0830126, 81.5107427]",2021-10-17T09:10:54,[],[],{},gw_monitoring,,,,,bd-dw-04
424,424,223784997,36e34b01767e41e291b861fbf251aaf1,2021-10-06T14:20:50.520+05:45,2021-10-06T14:22:10.439+05:45,2021-10-06,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.0883764 81.5027355 91.33216506770893 4.803,dt,,20,1633509417390.jpg,11.0,2.0,9.0,0.2,8.8,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:4600f116-6158-4502-8360-f449d40af223,ajbNkrfgsftG7FsDVqc5h9,4600f116-6158-4502-8360-f449d40af223,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F4600f116-6158-4502-8360-f449d40af223%2F1633509417390.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F4600f116-6158-4502-8360-f449d40af223%2F1633509417390.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F4600f116-6158-4502-8360-f449d40af223%2F1633509417390.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F4600f116-6158-4502-8360-f449d40af223%2F1633509417390.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/4600f116-6158-4502-8360-f449d40af223/1633509417390.jpg', 'instance': 223784997, 'xform': 669773, 'id': 82947410}]",submitted_via_web,"[28.0883764, 81.5027355]",2021-10-17T09:10:55,[],[],{},gw_monitoring,,,,,bd-dw-03
425,425,223785004,36e34b01767e41e291b861fbf251aaf1,2021-10-06T14:31:24.771+05:45,2021-10-06T14:32:19.402+05:45,2021-10-06,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.1036712 81.4854123 81.38455078403574 4.803,dt,,10,1633510032099.jpg,10.0,2.0,8.0,0.1,7.9,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:66e9d47d-d170-4247-80ce-b48eabb0c5cd,ajbNkrfgsftG7FsDVqc5h9,66e9d47d-d170-4247-80ce-b48eabb0c5cd,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F66e9d47d-d170-4247-80ce-b48eabb0c5cd%2F1633510032099.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F66e9d47d-d170-4247-80ce-b48eabb0c5cd%2F1633510032099.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F66e9d47d-d170-4247-80ce-b48eabb0c5cd%2F1633510032099.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F66e9d47d-d170-4247-80ce-b48eabb0c5cd%2F1633510032099.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/66e9d47d-d170-4247-80ce-b48eabb0c5cd/1633510032099.jpg', 'instance': 223785004, 'xform': 669773, 'id': 82947411}]",submitted_via_web,"[28.1036712, 81.4854123]",2021-10-17T09:10:56,[],[],{},gw_monitoring,,,,,bd-dw-02
426,426,223785012,36e34b01767e41e291b861fbf251aaf1,2021-10-12T13:39:01.573+05:45,2021-10-12T13:43:10.995+05:45,2021-10-12,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.1452559 81.4981535 88.2386463613611 4.854,sw,,40,1634025480545.jpg,4.0,1.2,2.8,0.4,2.4,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:4426685a-45cd-478a-9f75-9218e8a19540,ajbNkrfgsftG7FsDVqc5h9,4426685a-45cd-478a-9f75-9218e8a19540,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F4426685a-45cd-478a-9f75-9218e8a19540%2F1634025480545.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F4426685a-45cd-478a-9f75-9218e8a19540%2F1634025480545.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F4426685a-45cd-478a-9f75-9218e8a19540%2F1634025480545.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F4426685a-45cd-478a-9f75-9218e8a19540%2F1634025480545.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/4426685a-45cd-478a-9f75-9218e8a19540/1634025480545.jpg', 'instance': 223785012, 'xform': 669773, 'id': 82947416}]",submitted_via_web,"[28.1452559, 81.4981535]",2021-10-17T09:10:57,[],[],{},gw_monitoring,,,,bd-sw-18,
427,427,223785019,36e34b01767e41e291b861fbf251aaf1,2021-10-12T13:46:36.091+05:45,2021-10-12T13:48:32.198+05:45,2021-10-12,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.1562665 81.5005746 88.41335025408009 4.854,sw,,30,1634025803925.jpg,5.0,2.0,3.0,0.3,2.7,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:a91d2111-bf12-4e2c-b686-5ae0ca608076,ajbNkrfgsftG7FsDVqc5h9,a91d2111-bf12-4e2c-b686-5ae0ca608076,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fa91d2111-bf12-4e2c-b686-5ae0ca608076%2F1634025803925.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fa91d2111-bf12-4e2c-b686-5ae0ca608076%2F1634025803925.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fa91d2111-bf12-4e2c-b686-5ae0ca608076%2F1634025803925.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2Fa91d2111-bf12-4e2c-b686-5ae0ca608076%2F1634025803925.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/a91d2111-bf12-4e2c-b686-5ae0ca608076/1634025803925.jpg', 'instance': 223785019, 'xform': 669773, 'id': 82947417}]",submitted_via_web,"[28.1562665, 81.5005746]",2021-10-17T09:10:59,[],[],{},gw_monitoring,,,,bd-sw-19,
428,428,223785027,36e34b01767e41e291b861fbf251aaf1,2021-10-12T13:52:11.659+05:45,2021-10-12T13:53:43.604+05:45,2021-10-12,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.166306 81.5010353 91.78804502940031 4.551,sw,,70,1634026105147.jpg,4.0,1.4,2.6,0.7,1.9,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:6070ca80-ef0b-4490-8e71-2a21552d3bc6,ajbNkrfgsftG7FsDVqc5h9,6070ca80-ef0b-4490-8e71-2a21552d3bc6,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F6070ca80-ef0b-4490-8e71-2a21552d3bc6%2F1634026105147.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F6070ca80-ef0b-4490-8e71-2a21552d3bc6%2F1634026105147.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F6070ca80-ef0b-4490-8e71-2a21552d3bc6%2F1634026105147.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F6070ca80-ef0b-4490-8e71-2a21552d3bc6%2F1634026105147.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/6070ca80-ef0b-4490-8e71-2a21552d3bc6/1634026105147.jpg', 'instance': 223785027, 'xform': 669773, 'id': 82947418}]",submitted_via_web,"[28.166306, 81.5010353]",2021-10-17T09:11:00,[],[],{},gw_monitoring,,,,bd-sw-20,
429,429,223785040,36e34b01767e41e291b861fbf251aaf1,2021-10-12T14:02:04.257+05:45,2021-10-12T14:02:51.991+05:45,2021-10-12,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.1878611 81.4801049 87.51999785993428 4.854,sw,,40,1634026664356.jpg,3.0,1.0,2.0,0.4,1.6,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:566dc1a0-8807-47e9-be45-129e6c02941f,ajbNkrfgsftG7FsDVqc5h9,566dc1a0-8807-47e9-be45-129e6c02941f,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F566dc1a0-8807-47e9-be45-129e6c02941f%2F1634026664356.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F566dc1a0-8807-47e9-be45-129e6c02941f%2F1634026664356.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F566dc1a0-8807-47e9-be45-129e6c02941f%2F1634026664356.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F566dc1a0-8807-47e9-be45-129e6c02941f%2F1634026664356.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/566dc1a0-8807-47e9-be45-129e6c02941f/1634026664356.jpg', 'instance': 223785040, 'xform': 669773, 'id': 82947424}]",submitted_via_web,"[28.1878611, 81.4801049]",2021-10-17T09:11:01,[],[],{},gw_monitoring,,,,bd-sw-03,
430,430,223785051,36e34b01767e41e291b861fbf251aaf1,2021-10-12T14:23:21.079+05:45,2021-10-12T14:24:24.709+05:45,2021-10-12,collect:j4PTEWRBElBFPepF,Anita,Bardiya,28.1896944 81.3836126 61.238448145215195 4.854,sw,,30,1634027950690.jpg,3.0,1.0,2.0,0.3,1.7,vrPtKVyay9YP5gTyKY9Nc5,vGKroCXb8wXuSvj7VB8gGJ,uuid:26478951-bdfa-463f-b408-5dec27dc788d,ajbNkrfgsftG7FsDVqc5h9,26478951-bdfa-463f-b408-5dec27dc788d,"[{'download_url': 'https://kc.humanitarianresponse.info/media/original?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F26478951-bdfa-463f-b408-5dec27dc788d%2F1634027950690.jpg', 'download_large_url': 'https://kc.humanitarianresponse.info/media/large?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F26478951-bdfa-463f-b408-5dec27dc788d%2F1634027950690.jpg', 'download_medium_url': 'https://kc.humanitarianresponse.info/media/medium?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F26478951-bdfa-463f-b408-5dec27dc788d%2F1634027950690.jpg', 'download_small_url': 'https://kc.humanitarianresponse.info/media/small?media_file=gw_monitoring%2Fattachments%2F36e34b01767e41e291b861fbf251aaf1%2F26478951-bdfa-463f-b408-5dec27dc788d%2F1634027950690.jpg', 'mimetype': 'image/jpeg', 'filename': 'gw_monitoring/attachments/36e34b01767e41e291b861fbf251aaf1/26478951-bdfa-463f-b408-5dec27dc788d/1634027950690.jpg', 'instance': 223785051, 'xform': 669773, 'id': 82947428}]",submitted_via_web,"[28.1896944, 81.3836126]",2021-10-17T09:11:02,[],[],{},gw_monitoring,,,,bd-sw-05,
